1779257372853.0,1773643800,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257373598.0,1773643860,192116,3.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257373599.0,1773643860,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257373599.0,1773643860,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257373599.0,1773643860,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257374193.0,1773643920,192116,3.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257374194.0,1773643920,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257374194.0,1773643920,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257374194.0,1773643920,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257374195.0,1773643920,1062996,3.0,decd8d51-1f39-4233-88aa-6171999189ef
1779257374570.0,1773643980,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257374571.0,1773643980,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257374571.0,1773643980,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257374571.0,1773643980,1062996,3.0,decd8d51-1f39-4233-88aa-6171999189ef
1779257375224.0,1773644040,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257375224.0,1773644040,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257375225.0,1773644040,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257375225.0,1773644040,1062996,3.0,decd8d51-1f39-4233-88aa-6171999189ef
1779257375804.0,1773644100,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257375804.0,1773644100,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257375805.0,1773644100,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257375805.0,1773644100,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257375805.0,1773644100,1062996,3.0,decd8d51-1f39-4233-88aa-6171999189ef
1779257376564.0,1773644160,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257376565.0,1773644160,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257376565.0,1773644160,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257376565.0,1773644160,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257376566.0,1773644160,1062996,3.0,decd8d51-1f39-4233-88aa-6171999189ef
1779257376933.0,1773644220,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257376934.0,1773644220,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257376934.0,1773644220,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257376934.0,1773644220,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257376935.0,1773644220,1062996,3.0,decd8d51-1f39-4233-88aa-6171999189ef
1779257377544.0,1773644280,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257377545.0,1773644280,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257377545.0,1773644280,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257377545.0,1773644280,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
